lon,lat,j_per_k
33.6366767987,2.83046428241,1.35136961536
33.6242611672,2.76944441589,1.57800213879
33.6383735028,2.7891503164,1.20923379383
33.6613237701,2.51813067738,1.74576685148
31.9058913624,3.44754229523,0.695969293149
31.5927799964,2.94657193269,0.805656928041
31.6866578931,3.46128567323,0.881894092119
31.6463269904,3.26260573768,0.658074719896
33.2785967541,3.01649456209,1.24203649207
33.4350000357,3.26980121035,1.01180388027
33.237653979,2.62948176728,1.07882876901
33.1943285395,2.72338067438,1.1616764812
33.4561522656,2.19399361665,0.401574320657
33.4064159427,2.1359249149,0.453257613884
33.3580845901,2.10410938547,0.472126843269
33.0200029763,2.33083854106,0.376722758503
32.9386916358,1.77859250923,0.382962399873
32.7085608141,1.5534781263,0.308262725345
32.6904329428,1.58630606971,0.384418038828
32.5933074306,1.59455334916,0.339089998649
34.8240828818,2.10605289897,0.633238445832
34.8896305359,2.1698248896,0.683091843826
34.8959289423,2.03878361891,0.789201694538
34.7901090283,1.48290004172,0.807916266541
33.8628097839,1.93659957871,1.84481299634
33.7197166618,1.91917219213,2.05561533049
33.6775875491,1.89247711829,1.96209578629
33.8793370479,2.02239363069,1.43709614036
32.2396378484,3.26316450339,0.656573693528
32.020561217,2.89403646948,0.645008490321
31.9341973958,2.96524063998,0.573363269948
32.0297037016,2.98409333842,0.514746386075
32.4062297314,1.98580412088,0.237085967912
32.6242217523,2.11773606996,0.228527870345
32.4335532494,1.80072407847,0.241174970386
32.4454635698,1.96661519974,0.243013785663
31.1731515502,3.14670880781,0.443724261429
31.2948668386,3.11708803083,0.575967452521
31.1596354802,3.15860269052,0.529248419747
31.3614302861,2.78157486276,0.481738449836
34.0267219243,1.08196353109,0.75925039571
33.9570228631,1.00053482511,0.693904785222
34.0856647661,1.10636372192,0.604543313297
33.9823251914,1.12096996632,0.698001618635
34.455571502,1.0808730156,0.76220803607
34.4853733381,0.996652751858,0.813974577488
34.4509317032,1.08730121936,0.776159725679
34.4254423952,1.05916954783,0.792682460642
33.7512119801,0.716004427503,0.705222918775
33.7990296692,0.432022777144,0.706790969253
33.8838393156,0.575683298387,0.59608440999
33.7827867858,0.679812289199,0.667377338858
30.4362930924,-0.352080045029,1.53194602162
30.4559931542,-0.408871190892,1.31274185558
30.3284184873,-0.34272749048,1.50987406898
30.3358516321,-0.379556437566,1.40638827129
33.0265598872,0.48321294578,0.581479103692
33.0586191018,0.408220212844,0.725409708927
33.1876139286,0.363117221805,0.806994533133
33.0046011687,0.352558950537,0.97374722886
34.1267290268,1.4275934303,1.96330666534
34.2203996658,1.25922788059,1.6036222343
34.1016838367,1.48403116892,1.88223882708
34.0927862052,1.4645698728,1.9837703586
31.6670903943,-0.279754823847,0.955050068556
31.6793805128,-0.278348172407,1.01365129785
31.6386396658,-0.130926276418,1.23084936981
31.588594638,-0.0455652664053,1.14200091005
34.6449759732,1.30204838361,0.559497941936
34.5942976701,1.17797316831,0.480473131561
34.7494125552,1.322868436,0.545676799175
34.6426914268,1.33110027307,0.490261886284
34.2724884289,1.30142055928,0.924389274039
34.365011712,1.45975835822,0.933163887055
34.4880586525,1.23803432986,0.880778361907
34.3387963384,1.54396404339,0.958856592257
31.3894232231,1.80415117064,0.518409742761
31.5601906379,1.81103220168,0.57110267871
31.5344980752,1.82574419175,0.641053197562
31.4027516997,1.84631193184,0.485741898231
30.0536583134,0.529131266383,0.647894133553
30.0272555869,0.766210125011,0.859163617628
30.097847791,0.785619305532,0.791344743878
30.1215793774,0.685537900794,0.621744149072
30.1579739235,-0.386738842703,0.566924505267
30.2937964545,-0.542950336173,0.593921857043
30.290864241,-0.560179021542,0.563570915125
30.24714767,-0.448630028027,0.672577832092
34.0551530466,0.449932983616,0.73652463796
34.0339768999,0.299592392913,0.91387100789
34.0912520696,0.404823175303,0.869516560774
33.9709090737,0.541720911421,0.911069809477
33.9310891242,0.918624910031,0.521999964718
33.8012238049,0.894113095156,0.51056387307
33.8925138257,0.76839833549,0.572594760693
34.0093325724,0.893143446132,0.48431033153
32.2544705671,0.284793766873,0.585845593335
32.093008077,0.149526134319,0.746067213311
32.1740523424,0.176972930259,0.579238891029
32.2049130199,0.178056920402,0.540818229413
33.2665285791,0.231966373343,0.904232086192
33.3452321052,0.242815161387,0.828967281346
32.916548877,0.012715738798,0.897684663808
33.404391775,0.243293475361,0.961015767056
33.266424036,1.0575370682,0.5745451953
33.3891626104,1.18271147237,0.539205133876
33.3114840761,1.21467663044,0.554125501986
33.259178748,1.16525202447,0.601922646783
32.9008570778,2.06007838872,0.406048705632
33.2360884839,1.99790569372,0.362109313437
33.0151208476,1.75942530203,0.354959030895
32.87714128,1.99273399091,0.330045142809
31.5179066363,0.199365776566,1.02673542741
31.4244865674,0.24627896385,1.32966955286
32.0255710938,0.204485743716,1.26833833877
31.5277768908,0.153451477608,1.06820503868
32.6009335618,2.76001266847,0.513835530361
32.2332140972,2.78793474739,0.398395335878
32.4142041329,2.75257809168,0.435141883372
32.4957799099,2.62942155966,0.436711886749
31.1721778762,1.46118949528,1.00907526881
30.9540306612,1.40147183454,0.898302124854
31.3573119542,1.27097633889,0.950724498287
31.0480530619,1.46797517794,0.892958107707
30.5096161362,0.110000236217,1.01685267827
30.4658618798,-0.210740887952,0.979393822633
30.4658119679,-0.142157802727,1.12625492424
30.4511327212,-0.0564383507695,1.05037889527
33.4463959348,0.878457608474,0.3562903827
33.386547726,0.849702710556,0.385846385701
33.5018677663,0.818141221493,0.312317228924
33.4659674451,0.67884624225,0.331079998783
30.77624753,-0.951249930213,0.79862105518
30.8239811941,-0.909996358524,0.949659979378
30.5739550475,-0.965245888533,0.875185917799
31.0272228327,-0.707208556354,0.824246414692
33.1296765944,0.654831067212,0.593606987053
33.1484894632,0.611325973033,0.646888577963
33.2637102603,0.469798428493,0.570613433881
33.1136372933,0.557353632325,0.550044118792
34.2679728103,3.52733383185,1.42970496448
34.1189614147,3.90781629139,1.57635751508
33.7795100123,3.55064173854,1.39691971251
34.3252951124,3.15854715277,1.30267061639
29.8364785393,-1.18996948211,0.657719151344
30.101028284,-1.2780022621,0.677803848642
29.7772750561,-1.15596368951,0.570417488909
30.0529586311,-1.37538168267,0.674257462242
30.4167587745,0.563526317233,1.28605667191
30.3294777482,0.352047791462,1.44031745621
30.2506385139,0.349101146141,0.940294197483
30.332897508,0.804034213853,1.1270861424
33.3374051808,2.00852070694,1.08258915907
33.422722822,1.88774479671,1.09885116824
33.1397229251,1.68068094362,1.27062436946
33.2153187837,1.72084854189,1.15538796399
32.1713124723,-0.250246984824,1.22211748456
32.1909083352,-0.451873544774,1.17554624778
32.2916721574,-0.332440216279,1.3125275601
32.4199029893,-0.364911353749,1.34629839327
33.5356622948,0.925953736862,0.426576879551
33.4258133276,1.14514896388,0.49173437708
33.4079384931,1.15635852012,0.467354398351
33.5649709653,0.995239838386,0.511875553288
31.8932135763,-0.0237950455222,1.11854074778
31.7458041632,0.0590865111946,1.37865324785
31.8253003534,-0.0750198395594,1.18036011678
31.7613758861,-0.191705744922,1.24674650393
32.5941507575,0.310679927444,0.691611854873
32.5446723205,0.287429744371,0.719215162239
32.5280279157,0.318676401197,0.816830953326
32.5910742467,0.363211548859,0.705730378786
32.979745337,1.19858953731,0.589470571623
33.2634843198,0.899271078993,0.66551439409
33.0638811462,0.680002699022,0.69614235344
33.1246472901,0.694373616339,0.622679579208
30.3798892692,0.0130066590457,0.893209265115
30.6225505448,0.292054447969,0.781830042479
30.7316854503,0.326136130563,0.795186448602
30.6132600857,0.247792466001,0.763946014089
29.7141249477,-0.605878379194,0.566069959566
29.8766209449,-1.00596438047,0.581453059899
29.6051870099,-0.914114872802,0.67905220007
29.7247592946,-0.596659339969,0.655195435277
34.5197172709,1.24550251008,0.54506883487
34.5132106319,1.23114960726,0.533075856523
34.4536541542,1.2930937568,0.67906193661
34.4783616306,1.40417301081,0.420197865019
30.0177862706,0.34608052133,0.651632186629
30.1504094249,0.103776418777,0.506448523931
29.8130458048,0.0212567103301,0.691361016365
29.8297912088,-0.0667073701404,0.651329184226
34.1950137463,1.77334409018,2.6889773968
33.9905079574,2.22708289967,2.08198506156
34.0062517574,1.84539506567,2.88370753928
34.1904423664,1.99623738082,2.64749985774
32.9806902103,0.722334845011,0.541518175413
32.821158247,1.38352708712,0.75198585741
32.9192702685,0.656624478701,0.669502560129
32.7802458687,1.34213021141,0.727897586377
30.9437069375,0.720147289285,1.73476557066
31.2013228803,0.7425269798,1.26598422152
30.8625610926,0.900902430591,1.48498596231
31.2448697246,1.00538247188,1.39290421994
32.0754375526,0.799083336671,1.08044938759
32.1432717746,0.845964168184,1.02421233418
31.9150657118,0.971860194395,0.947566999816
31.9202696159,1.07243269406,0.839915363255
33.922724483,1.05829661418,0.615178195019
33.7656196849,1.06498964904,0.668765444884
33.7197903463,1.07959034421,0.66471116324
33.9215632948,1.13840948196,0.576752882519
30.908151303,-0.445421206061,0.844096597313
31.0389078218,-0.48463540343,0.925011310983
30.9293381933,-0.0623804519139,0.981901181861
31.012155439,-0.388496050026,0.83282857823
32.2102820596,1.98119966788,0.693788682836
31.9020926748,2.1508667457,0.71659029555
32.1439392778,2.10128296651,0.776265507096
32.3072289335,2.04654870663,0.877336477195
29.7490114233,-1.25642872489,0.859233058157
29.7012689623,-1.18507132086,0.79935255851
29.6808046804,-1.29147671659,0.874445961185
29.7274493802,-1.20645516054,0.964922066966
32.9765046176,3.45046335972,0.705860862608
33.2303315062,3.20428985188,0.922644623209
33.0313923257,3.46181005499,0.750683935187
32.7854136908,3.30366054329,0.763520216163
30.9616997863,3.44490647772,0.725875389
31.0329521889,3.64343249625,0.704988917077
30.9916532068,3.38964168793,0.704266507342
31.0775325397,3.48265155189,0.674858972841
32.7652274939,2.40887767882,0.235225411432
32.7593966224,2.20545499246,0.21905804111
32.5928940268,2.22785895024,0.244285535187
32.7382164738,2.20499414952,0.266506134022
33.9391889477,2.85449993392,0.804793641385
33.853342214,3.0653804956,0.688883233819
34.2657761767,2.9644500757,0.560282722009
33.8760404385,3.0123166756,0.670024805605
33.906694738,1.27990837473,2.52121017524
33.9107000047,1.31232006009,2.53487023969
33.8830445471,1.39878780856,2.20117051184
33.9765912516,1.49516984159,2.45405385463
34.5086533925,1.43496872333,0.617824409046
34.4873854863,1.54769415147,0.522507679614
34.5467361987,1.13553075036,0.536592386734
34.5680350601,1.44482443817,0.518862164575
31.776203322,1.06061326479,1.16555444474
31.6394458388,0.922552894915,1.39378685016
31.6498560089,1.25966869932,1.22561447997
31.7861308721,1.21720057193,1.10519257873
30.8481802436,0.285653744553,0.95046215249
30.8973124056,0.561203472695,1.1441929992
30.8913216015,0.505112895471,1.10700120308
30.8851336937,0.30973516352,1.12230513995
30.6071204483,0.746780632798,1.29613182806
30.8376287498,0.563015490565,1.25289066094
30.6545739864,0.868255636223,1.46237153395
30.7705080496,0.641956691842,1.35657919934
32.9805423427,3.57685318561,0.46842730855
32.6006311286,3.51151850042,0.577800249985
32.4985949435,3.18009900741,0.575610166963
32.4717201852,3.72911394617,0.533411690272
33.0617767729,2.07629008862,0.305210092898
32.9648164184,2.54671358543,0.319137592374
32.9902847131,2.44931328357,0.297785654189
32.8288452135,2.59182288836,0.24185293317
33.3976802491,0.945997321302,0.512701822396
33.2425057901,0.688673523283,0.509371360348
33.2926903214,0.71784516211,0.542969359478
33.2790618356,0.790237480765,0.482090640841
32.5738586015,0.710058146614,0.665018134013
32.6745144235,0.973636317435,0.714418663306
32.5398943989,0.626692350402,0.563911433439
32.5524690068,0.6397283212,0.75393547753
31.457990777,-0.370585906359,1.14393652613
31.1848061157,-0.393084485182,1.13728694726
31.3372103528,-0.456372552577,1.08501411586
31.624282077,-0.337049859315,1.1109528822
31.2479737447,-0.251017260757,1.12132952505
31.2085026287,-0.269508992041,1.2682993179
31.128857501,-0.123481373426,1.24102956773
31.2139942797,-0.307005471271,1.1763765654
34.3472926586,0.803532014763,0.879404786652
34.421947514,0.904082241713,1.18241192073
34.3456869745,0.922480267564,0.954388768927
34.2433495645,0.909307094098,0.941459956486
30.8774225655,3.2851482531,0.533491564888
30.889492887,3.21957145856,0.578783602785
30.9299550826,3.35448031564,0.546049610478
30.9243802833,3.19558676196,0.485414864434
31.7314603055,-0.690202295341,1.20903381466
31.6188807071,-0.413011942921,1.28909000201
31.6965689201,-0.513731362781,1.21958070459
31.9804101351,-0.221686385679,1.08464182239
31.7297326244,2.01228444766,0.799139043734
31.6234464601,1.73800511247,0.735670163092
31.734905364,1.98496033489,0.912827788772
31.6024088551,1.89262691764,0.764470032779
33.5571155208,0.350606381544,0.68020519273
33.5506500872,0.405520451422,0.504425484151
33.6814031245,0.399904476926,0.518999611057
33.3520414173,0.51445494204,0.625960200298
34.1464759313,1.00213565266,0.468517815686
34.173221975,0.977801534726,0.606565661718
34.1595351694,1.06486533728,0.51219058028
34.3232932664,1.09395668777,0.473331567981
30.6187884601,-0.55598864168,0.840973383795
30.3724750324,-0.722027788232,0.73758593017
30.5131581263,-0.300545172375,0.729779483278
30.5708384329,-0.741029561872,0.779238077438
30.0817078784,-0.595508562869,0.572726432281
30.0934735168,-0.717344359283,0.498295743197
30.0163044915,-0.48094995489,0.534662570716
29.9926783253,-0.483277967852,0.567794367026
32.0410464954,0.467578329041,0.900284698217
31.9684257564,0.459995491138,1.0074781867
32.1061504882,0.544991300532,1.03120563869
32.1122303375,0.506542354562,1.11489409257
34.6702793644,2.38247545134,0.93315703522
34.4430517662,3.04039439569,1.08009681518
34.7298679073,2.47808450164,1.04950538796
34.8769676848,2.56925465708,0.979619305256
31.7720814087,3.60423524752,0.568429906878
31.8782903568,3.52966129011,0.57023908168
31.9087269007,3.57113667104,0.482608133265
31.5887334858,3.6812268958,0.558730835481
32.1101288406,0.0692078412874,1.09720333015
31.9027138403,0.00295338898259,1.13999874792
32.2711283634,0.326622962984,1.32172223681
31.9613727281,-0.0779557128321,1.24732877529
31.7730986462,0.681947759478,1.02075053744
31.6856908469,0.439938838066,1.45420953943
31.1512958836,0.288978954194,1.6691161979
31.4561399333,0.465294055919,1.29573018085
32.8970940536,0.479705003854,0.819553505162
32.725797858,0.330438602254,0.836985851438
32.9455159599,0.57016971477,0.765804875489
32.7275526764,0.410944117065,0.893253879713
34.7261313787,2.09903838106,1.35690102285
34.3909288929,1.87263933396,1.35641186579
34.5470951042,2.16004199881,1.33718265771
34.4215777245,1.59482907944,1.16395725065
32.3247570288,1.23224488689,1.11347516166
31.9648094401,1.45742684246,0.912192739811
32.0554148344,0.933819204746,0.928946803922
32.4244993725,0.765624843207,0.974147234237
32.441157575,1.27708010573,0.868897706459
32.4983246484,1.17067320266,0.838810007719
32.2825688054,1.55774121094,0.793058659354
32.7680454426,1.15956450774,0.670822845799
33.9201311488,0.43355595021,0.903319579417
33.7185308415,-0.120164989388,1.08805248822
33.9270757311,0.417509486961,0.872260415528
33.9100226454,0.412548537545,0.89645020412
33.727180595,0.842504785429,0.475839520578
33.7757876074,0.806286966895,0.438436768252
33.6986144039,0.960742939723,0.379746563422
33.6312156031,1.03578803302,0.43143895783
34.0826457271,2.26026324703,1.48437350061
34.1939799769,2.51359729932,1.66352431164
34.2277466154,2.56673059649,1.46788447908
34.448125092,2.54475535121,1.7406022654
31.0794688142,2.53807752718,0.494883726591
31.2355732203,2.51071059729,0.49122429894
31.0922608108,2.42270074026,0.439228049143
31.2689380341,2.21798446219,0.430605615296
33.8261994116,1.55409459457,2.494482586
33.8124433338,1.44637877336,2.77248676708
33.7455652812,1.6156366605,1.98142675599
33.7699245425,1.39659266683,2.37512378157
30.506197586,1.02355107754,1.057743003
30.3170899325,0.987123375385,0.991250121538
30.4260685692,1.12315768623,0.872097955291
30.3191818329,0.98855921689,1.04442165623
30.1146468922,-0.998169010818,0.629419165231
30.4772966449,-0.891778789283,0.645105034375
30.2399803074,-0.77594080171,0.679998910958
30.1737006854,-0.976112593328,0.755956408492
31.7339603037,2.63212293263,0.39720756021
32.1456311876,2.51652115842,0.399007127099
32.0202436532,2.38318667276,0.514737986628
31.9871864237,2.63691462246,0.442013459808
33.2179748683,2.53701339631,0.778633723329
33.4290369702,2.37522104602,0.802738229887
33.3026132973,2.40810756,0.743789077888
33.2530225889,2.40064864328,0.797029792467
32.5739317444,2.24564849695,0.284576745599
32.2817391833,2.29336340195,0.326931706516
32.3344072829,2.11818995411,0.245840081186
32.4009717668,2.33614792877,0.279530280257
32.8951207423,2.93504671021,0.496589399251
33.1023537332,2.87588176726,0.738614461924
32.7611591131,2.75231127396,0.563085627413
32.9986969229,2.67504923126,0.502749257402
33.7465372895,1.16036214931,1.5862819386
33.4653683223,1.2906791644,1.72419298463
33.9396192237,1.20427731531,2.19005840046
34.060007727,1.17685771598,1.77960947475
31.3891750387,-0.659289154389,0.909233542514
31.647021225,-0.534076412251,1.04857837288
31.4241647761,-0.81379730293,1.26233096086
31.7358875871,-0.919231760736,1.19317159262
30.010826563,-0.277418903912,0.823545512156
30.1739259176,-0.132763655321,0.71637663976
30.1962134143,-0.261818577659,0.785518106932
30.1184810599,-0.181437540824,0.84414085922
29.8374520988,-0.455957705449,0.653694340764
29.8248411564,-0.719180713897,0.6816535159
30.0672034656,-0.945399731791,0.696216358301
29.8547121089,-0.777971724869,0.650109912766
33.4489228285,1.49223823258,2.57768523459
33.6715595209,1.43767183854,2.81741414721
33.4522170784,1.42342840786,2.97025862386
33.650326847,1.51613798528,2.311762481
30.435918326,-0.480063193526,0.546306619606
30.322794916,-0.553217419177,0.486942877863
30.4620210731,-0.503941707891,0.482055601626
30.1659331703,-0.703639266497,0.489324181313
34.2633567615,1.14826209337,0.741405520063
34.2433207568,1.28260888165,0.948636073367
34.3969918758,1.17143024569,0.83091023864
34.4494164555,1.12195001672,0.923907331386
33.5269225623,1.73266222398,1.61139520449
33.6403723972,1.90563040374,1.40547011892
33.6010143724,1.91089147946,1.58175989633
33.6326274447,1.88063150078,1.54803092275
31.0513319724,0.168494408473,1.07397946383
31.5342909794,0.0462437636603,1.2146940551
31.4009247651,0.0731965114057,0.970440360384
31.5008621663,-0.290553765965,0.963495204371
33.992197415,0.818577947555,1.76049966905
33.9614274434,0.586530381677,1.9331291033
34.0751067024,0.610766594395,1.57954745762
34.0663536415,0.670756598125,1.62736048094
32.5103093082,0.37668642019,0.812606869707
32.6417711286,0.346097506021,0.821504245832
32.4965207167,0.392584841511,0.853195651102
32.244426149,0.413044724233,0.694332700382
31.3370921714,3.7157167844,0.176400729229
31.3047598615,3.53723329137,0.197094988114
31.1275729246,3.58005844256,0.163832039065
31.1018116486,3.32655574212,0.17179072743
30.8868960276,2.425178921,0.421432430365
30.9384539911,2.5426556339,0.51581972223
30.8929505875,2.55152095248,0.500621568181
30.8794711701,2.41671861226,0.420392272618
